wordForm,page,totalCount
use,56,63
use,56,63
use,58,63
use,60,63
use,64,63
use,71,63
use,71,63
use,75,63
use,76,63
use,76,63
use,87,63
use,88,63
use,104,63
use,105,63
use,112,63
use,112,63
use,112,63
use,112,63
use,113,63
use,115,63
use,116,63
use,116,63
use,128,63
use,128,63
use,129,63
use,129,63
use,131,63
use,143,63
use,146,63
use,147,63
use,147,63
use,152,63
use,157,63
use,159,63
use,159,63
use,161,63
use,161,63
use,163,63
use,169,63
use,176,63
use,184,63
use,184,63
use,184,63
use,190,63
use,190,63
use,193,63
use,201,63
use,201,63
use,202,63
use,206,63
future,5,61
future,6,61
future,25,61
future,26,61
future,31,61
future,31,61
future,50,61
future,50,61
future,50,61
future,51,61
future,51,61
future,51,61
future,51,61
future,51,61
future,51,61
future,51,61
future,51,61
future,51,61
future,52,61
future,52,61
future,52,61
future,52,61
future,52,61
future,52,61
future,53,61
future,54,61
future,54,61
future,54,61
future,55,61
future,56,61
future,66,61
future,69,61
future,69,61
future,71,61
future,112,61
future,112,61
future,112,61
future,112,61
future,113,61
future,115,61
future,115,61
future,118,61
future,118,61
future,119,61
future,121,61
future,133,61
future,137,61
future,138,61
future,138,61
future,139,61
future,163,61
future,171,61
future,172,61
future,172,61
future,172,61
future,172,61
future,187,61
future,187,61
future,192,61
future,199,61
future,207,61
understand,5,61
understand,21,61
understand,25,61
understand,28,61
understand,28,61
understand,29,61
understand,31,61
understand,36,61
understand,36,61
understand,37,61
understand,38,61
understand,38,61
understand,38,61
understand,41,61
understand,43,61
understand,43,61
understand,44,61
understand,49,61
understand,49,61
understand,50,61
understand,64,61
understand,64,61
understand,66,61
understand,103,61
understand,110,61
understand,112,61
understand,113,61
understand,118,61
understand,126,61
understand,131,61
understand,133,61
understand,134,61
understand,138,61
understand,142,61
understand,147,61
understand,155,61
understand,157,61
understand,159,61
understand,160,61
understand,160,61
understand,162,61
understand,162,61
understand,162,61
understand,164,61
understand,164,61
understand,169,61
understand,170,61
understand,171,61
understand,173,61
understand,176,61
understand,179,61
understand,187,61
understand,188,61
understand,189,61
understand,199,61
understand,199,61
understand,199,61
understand,199,61
understand,199,61
understand,202,61
understand,204,61
map,3,60
map,4,60
map,4,60
map,9,60
map,15,60
map,19,60
map,20,60
map,34,60
map,34,60
map,38,60
map,39,60
map,53,60
map,59,60
map,60,60
map,60,60
map,60,60
map,60,60
map,60,60
map,60,60
map,60,60
map,60,60
map,61,60
map,63,60
map,64,60
map,64,60
map,65,60
map,65,60
map,74,60
map,82,60
map,83,60
map,83,60
map,86,60
map,86,60
map,91,60
map,116,60
map,116,60
map,128,60
map,128,60
map,128,60
map,128,60
map,128,60
map,128,60
map,139,60
map,147,60
map,160,60
map,160,60
map,161,60
map,177,60
map,180,60
map,180,60
map,183,60
map,183,60
map,184,60
map,192,60
map,192,60
map,193,60
map,193,60
map,193,60
map,196,60
map,201,60
look,1,59
look,9,59
look,15,59
look,25,59
look,34,59
look,38,59
look,39,59
look,52,59
look,54,59
look,57,59
look,58,59
look,58,59
look,59,59
look,61,59
look,63,59
look,63,59
look,65,59
look,68,59
look,69,59
look,87,59
look,87,59
look,87,59
look,92,59
look,97,59
look,98,59
look,98,59
look,99,59
look,100,59
look,103,59
look,110,59
look,112,59
look,112,59
look,115,59
look,116,59
look,125,59
look,131,59
look,133,59
look,137,59
look,137,59
look,138,59
look,138,59
look,139,59
look,140,59
look,146,59
look,151,59
look,154,59
look,157,59
look,160,59
look,163,59
look,165,59
look,172,59
look,176,59
look,176,59
look,178,59
look,180,59
look,182,59
look,184,59
look,190,59
look,207,59
single,8,59
single,32,59
single,46,59
single,53,59
single,60,59
single,69,59
single,71,59
single,72,59
single,72,59
single,72,59
single,73,59
single,74,59
single,75,59
single,75,59
single,75,59
single,76,59
single,77,59
single,80,59
single,80,59
single,81,59
single,82,59
single,82,59
single,83,59
single,88,59
single,90,59
single,91,59
single,94,59
single,102,59
single,103,59
single,104,59
single,114,59
single,115,59
single,116,59
single,116,59
single,117,59
single,117,59
single,126,59
single,126,59
single,130,59
single,131,59
single,137,59
single,139,59
single,144,59
single,146,59
single,149,59
single,152,59
single,155,59
single,162,59
single,163,59
single,168,59
single,168,59
single,168,59
single,169,59
single,172,59
single,179,59
single,183,59
single,186,59
single,190,59
single,206,59
trust,3,59
trust,4,59
trust,5,59
trust,10,59
trust,25,59
trust,27,59
trust,34,59
trust,110,59
trust,113,59
trust,115,59
trust,116,59
trust,116,59
trust,116,59
trust,117,59
trust,117,59
trust,119,59
trust,121,59
trust,121,59
trust,121,59
trust,167,59
trust,167,59
trust,167,59
trust,167,59
trust,171,59
trust,171,59
trust,171,59
trust,171,59
trust,171,59
trust,171,59
trust,171,59
trust,171,59
trust,171,59
trust,171,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,172,59
trust,173,59
trust,173,59
trust,174,59
trust,174,59
trust,174,59
trust,187,59
trust,189,59
trust,189,59
trust,189,59
trust,196,59
today,5,58
today,6,58
today,11,58
today,14,58
today,14,58
today,16,58
today,16,58
today,17,58
today,19,58
today,20,58
today,20,58
today,22,58
today,24,58
today,24,58
today,26,58
today,26,58
today,27,58
today,27,58
today,31,58
today,31,58
today,32,58
today,39,58
today,41,58
today,50,58
today,50,58
today,50,58
today,52,58
today,52,58
today,54,58
today,54,58
today,55,58
today,56,58
today,56,58
today,61,58
today,64,58
today,68,58
today,80,58
today,81,58
today,95,58
today,102,58
today,112,58
today,125,58
today,132,58
today,134,58
today,134,58
today,149,58
today,160,58
today,161,58
today,168,58
today,172,58
today,172,58
today,172,58
today,172,58
today,190,58
today,202,58
today,202,58
today,206,58
today,207,58
form,13,56
form,30,56
form,30,56
form,30,56
form,30,56
form,31,56
form,31,56
form,34,56
form,36,56
form,38,56
form,41,56
form,43,56
form,44,56
form,46,56
form,55,56
form,58,56
form,62,56
form,75,56
form,77,56
form,105,56
form,105,56
form,105,56
form,113,56
form,126,56
form,130,56
form,141,56
form,144,56
form,146,56
form,148,56
form,149,56
form,154,56
form,156,56
form,156,56
form,160,56
form,164,56
form,165,56
form,183,56
form,183,56
form,183,56
form,183,56
form,183,56
form,183,56
form,183,56
form,184,56
form,184,56
form,184,56
form,186,56
form,186,56
form,188,56
form,189,56
form,190,56
form,192,56
form,192,56
form,193,56
form,193,56
form,196,56
mind,7,56
mind,15,56
mind,21,56
mind,31,56
mind,31,56
mind,32,56
mind,36,56
mind,39,56
mind,39,56
mind,41,56
mind,41,56
mind,43,56
mind,50,56
mind,50,56
mind,50,56
mind,53,56
mind,65,56
mind,65,56
mind,65,56
mind,66,56
mind,66,56
mind,66,56
mind,76,56
mind,87,56
mind,89,56
mind,90,56
mind,94,56
mind,94,56
mind,95,56
mind,96,56
mind,107,56
mind,126,56
mind,128,56
mind,133,56
mind,133,56
mind,136,56
mind,136,56
mind,136,56
mind,139,56
mind,147,56
mind,147,56
mind,149,56
mind,160,56
mind,163,56
mind,168,56
mind,170,56
mind,171,56
mind,186,56
mind,187,56
mind,187,56
mind,188,56
mind,189,56
mind,200,56
mind,200,56
mind,201,56
mind,201,56
need,7,55
need,9,55
need,16,55
need,20,55
need,28,55
need,31,55
need,44,55
need,46,55
need,54,55
need,66,55
need,69,55
need,71,55
need,75,55
need,82,55
need,82,55
need,82,55
need,85,55
need,86,55
need,90,55
need,99,55
need,99,55
need,101,55
need,101,55
need,105,55
need,106,55
need,117,55
need,118,55
need,126,55
need,127,55
need,128,55
need,138,55
need,138,55
need,139,55
need,149,55
need,152,55
need,152,55
need,154,55
need,160,55
need,164,55
need,168,55
need,170,55
need,174,55
need,174,55
need,177,55
need,178,55
need,179,55
need,179,55
need,193,55
need,196,55
need,199,55
need,200,55
need,200,55
need,201,55
need,201,55
need,202,55
right,24,55
right,28,55
right,39,55
right,39,55
right,42,55
right,50,55
right,51,55
right,53,55
right,53,55
right,53,55
right,55,55
right,55,55
right,55,55
right,55,55
right,55,55
right,55,55
right,55,55
right,59,55
right,59,55
right,60,55
right,63,55
right,68,55
right,69,55
right,70,55
right,70,55
right,73,55
right,84,55
right,86,55
right,104,55
right,106,55
right,115,55
right,120,55
right,121,55
right,127,55
right,128,55
right,131,55
right,131,55
right,135,55
right,136,55
right,139,55
right,144,55
right,154,55
right,161,55
right,168,55
right,172,55
right,173,55
right,177,55
right,178,55
right,178,55
right,182,55
right,184,55
right,184,55
right,190,55
right,196,55
right,204,55
space,19,55
space,19,55
space,27,55
space,29,55
space,42,55
space,44,55
space,47,55
space,48,55
space,49,55
space,50,55
space,50,55
space,50,55
space,50,55
space,51,55
space,51,55
space,55,55
space,59,55
space,65,55
space,66,55
space,66,55
space,75,55
space,75,55
space,85,55
space,86,55
space,86,55
space,92,55
space,94,55
space,96,55
space,99,55
space,108,55
space,110,55
space,125,55
space,128,55
space,128,55
space,129,55
space,129,55
space,129,55
space,130,55
space,131,55
space,136,55
space,139,55
space,152,55
space,154,55
space,156,55
space,161,55
space,162,55
space,177,55
space,198,55
space,198,55
space,200,55
space,200,55
space,200,55
space,201,55
space,201,55
space,206,55
think,14,55
think,22,55
think,28,55
think,28,55
think,28,55
think,34,55
think,34,55
think,36,55
think,38,55
think,40,55
think,41,55
think,46,55
think,50,55
think,56,55
think,58,55
think,59,55
think,59,55
think,60,55
think,66,55
think,66,55
think,68,55
think,87,55
think,105,55
think,106,55
think,110,55
think,113,55
think,115,55
think,115,55
think,127,55
think,134,55
think,134,55
think,139,55
think,141,55
think,142,55
think,147,55
think,155,55
think,157,55
think,160,55
think,160,55
think,160,55
think,163,55
think,163,55
think,170,55
think,170,55
think,176,55
think,179,55
think,184,55
think,184,55
think,188,55
think,190,55
think,193,55
think,204,55
think,205,55
think,207,55
think,207,55
audience,20,54
audience,38,54
audience,38,54
audience,39,54
audience,43,54
audience,43,54
audience,44,54
audience,46,54
audience,66,54
audience,115,54
audience,126,54
audience,126,54
audience,136,54
audience,137,54
audience,137,54
audience,138,54
audience,138,54
audience,138,54
audience,138,54
audience,139,54
audience,139,54
audience,141,54
audience,141,54
audience,145,54
audience,149,54
audience,154,54
audience,171,54
audience,172,54
audience,172,54
audience,173,54
audience,173,54
audience,173,54
audience,174,54
audience,184,54
audience,186,54
audience,186,54
audience,188,54
audience,188,54
audience,189,54
audience,189,54
audience,189,54
audience,189,54
audience,189,54
audience,190,54
audience,190,54
audience,190,54
audience,190,54
audience,191,54
audience,192,54
audience,192,54
audience,192,54
audience,192,54
audience,193,54
audience,202,54
values,17,53
values,18,53
values,18,53
values,19,53
values,19,53
values,19,53
values,19,53
values,19,53
values,19,53
values,31,53
values,32,53
values,32,53
values,32,53
values,32,53
values,33,53
values,34,53
values,34,53
values,42,53
values,69,53
values,69,53
values,70,53
values,70,53
values,72,53
values,72,53
values,72,53
values,72,53
values,74,53
values,76,53
values,76,53
values,76,53
values,76,53
values,76,53
values,76,53
values,77,53
values,78,53
values,81,53
values,81,53
values,81,53
values,81,53
values,81,53
values,85,53
values,86,53
values,86,53
values,108,53
values,113,53
values,118,53
values,118,53
values,149,53
values,154,53
values,170,53
values,189,53
values,189,53
values,190,53
context,14,52
context,14,52
context,19,52
context,19,52
context,27,52
context,27,52
context,28,52
context,29,52
context,29,52
context,41,52
context,41,52
context,41,52
context,53,52
context,66,52
context,77,52
context,81,52
context,81,52
context,81,52
context,92,52
context,92,52
context,94,52
context,97,52
context,113,52
context,116,52
context,116,52
context,116,52
context,116,52
context,120,52
context,130,52
context,130,52
context,131,52
context,136,52
context,136,52
context,140,52
context,146,52
context,152,52
context,153,52
context,161,52
context,162,52
context,169,52
context,173,52
context,177,52
context,183,52
context,184,52
context,188,52
context,189,52
context,189,52
context,190,52
context,191,52
context,191,52
context,196,52
context,205,52
create,14,52
create,19,52
create,19,52
create,24,52
create,26,52
create,26,52
create,26,52
create,27,52
create,36,52
create,41,52
create,43,52
create,44,52
create,54,52
create,66,52
create,73,52
create,87,52
create,89,52
create,90,52
create,91,52
create,94,52
create,99,52
create,101,52
create,105,52
create,109,52
create,116,52
create,125,52
create,131,52
create,136,52
create,139,52
create,141,52
create,146,52
create,149,52
create,154,52
create,154,52
create,155,52
create,156,52
create,157,52
create,159,52
create,165,52
create,172,52
create,172,52
create,174,52
create,184,52
create,184,52
create,191,52
create,198,52
create,199,52
create,201,52
create,204,52
create,205,52
create,205,52
create,207,52
show,2,52
show,8,52
show,14,52
show,14,52
show,20,52
show,28,52
show,28,52
show,30,52
show,32,52
show,53,52
show,58,52
show,59,52
show,60,52
show,61,52
show,64,52
show,70,52
show,72,52
show,72,52
show,73,52
show,73,52
show,84,52
show,91,52
show,95,52
show,98,52
show,100,52
show,102,52
show,103,52
show,107,52
show,108,52
show,114,52
show,128,52
show,131,52
show,136,52
show,137,52
show,138,52
show,149,52
show,154,52
show,161,52
show,161,52
show,161,52
show,162,52
show,162,52
show,163,52
show,164,52
show,173,52
show,176,52
show,187,52
show,189,52
show,190,52
show,193,52
show,199,52
show,206,52
ways,3,52
ways,6,52
ways,6,52
ways,10,52
ways,11,52
ways,11,52
ways,11,52
ways,18,52
ways,28,52
ways,42,52
ways,43,52
ways,43,52
ways,46,52
ways,46,52
ways,46,52
ways,49,52
ways,49,52
ways,50,52
ways,54,52
ways,62,52
ways,63,52
ways,70,52
ways,82,52
ways,102,52
ways,104,52
ways,110,52
ways,124,52
ways,126,52
ways,139,52
ways,141,52
ways,145,52
ways,157,52
ways,160,52
ways,161,52
ways,163,52
ways,163,52
ways,168,52
ways,169,52
ways,170,52
ways,176,52
ways,184,52
ways,184,52
ways,186,52
ways,186,52
ways,192,52
ways,193,52
ways,201,52
ways,206,52
ways,206,52
ways,206,52
ways,206,52
ways,206,52
sense,3,51
sense,5,51
sense,7,51
sense,7,51
sense,13,51
sense,27,51
sense,32,51
sense,36,51
sense,38,51
sense,40,51
sense,42,51
sense,49,51
sense,53,51
sense,54,51
sense,63,51
sense,66,51
sense,69,51
sense,69,51
sense,80,51
sense,81,51
sense,92,51
sense,93,51
sense,95,51
sense,100,51
sense,100,51
sense,101,51
sense,101,51
sense,104,51
sense,107,51
sense,112,51
sense,116,51
sense,118,51
sense,118,51
sense,119,51
sense,121,51
sense,121,51
sense,129,51
sense,132,51
sense,132,51
sense,132,51
sense,136,51
sense,139,51
sense,140,51
sense,141,51
sense,154,51
sense,170,51
sense,171,51
sense,176,51
sense,178,51
sense,181,51
sense,188,51
abstract,15,50
abstract,16,50
abstract,17,50
abstract,17,50
abstract,18,50
abstract,18,50
abstract,39,50
abstract,40,50
abstract,40,50
abstract,41,50
abstract,41,50
abstract,44,50
abstract,44,50
abstract,54,50
abstract,61,50
abstract,61,50
abstract,64,50
abstract,64,50
abstract,66,50
abstract,68,50
abstract,69,50
abstract,75,50
abstract,93,50
abstract,104,50
abstract,112,50
abstract,112,50
abstract,116,50
abstract,119,50
abstract,128,50
abstract,141,50
abstract,149,50
abstract,149,50
abstract,149,50
abstract,160,50
abstract,160,50
abstract,161,50
abstract,161,50
abstract,163,50
abstract,163,50
abstract,163,50
abstract,163,50
abstract,163,50
abstract,184,50
abstract,184,50
abstract,184,50
abstract,184,50
abstract,187,50
abstract,189,50
abstract,193,50
abstract,196,50
creative,3,50
creative,3,50
creative,3,50
creative,20,50
creative,34,50
creative,39,50
creative,52,50
creative,68,50
creative,69,50
creative,86,50
creative,90,50
creative,90,50
creative,91,50
creative,92,50
creative,92,50
creative,92,50
creative,97,50
creative,109,50
creative,110,50
creative,121,50
creative,126,50
creative,135,50
creative,140,50
creative,159,50
creative,176,50
creative,184,50
creative,186,50
creative,186,50
creative,186,50
creative,186,50
creative,186,50
creative,187,50
creative,187,50
creative,189,50
creative,197,50
creative,198,50
creative,198,50
creative,198,50
creative,198,50
creative,199,50
creative,199,50
creative,200,50
creative,200,50
creative,200,50
creative,200,50
creative,201,50
creative,201,50
creative,201,50
creative,202,50
creative,206,50
human,9,50
human,13,50
human,15,50
human,15,50
human,28,50
human,28,50
human,28,50
human,28,50
human,31,50
human,31,50
human,31,50
human,36,50
human,39,50
human,40,50
human,41,50
human,49,50
human,52,50
human,63,50
human,63,50
human,66,50
human,80,50
human,84,50
human,84,50
human,84,50
human,85,50
human,85,50
human,86,50
human,88,50
human,89,50
human,92,50
human,99,50
human,105,50
human,107,50
human,108,50
human,114,50
human,120,50
human,124,50
human,128,50
human,140,50
human,141,50
human,147,50
human,153,50
human,154,50
human,154,50
human,155,50
human,156,50
human,164,50
human,201,50
human,204,50
human,206,50
size,2,50
size,34,50
size,43,50
size,62,50
size,63,50
size,65,50
size,68,50
size,72,50
size,72,50
size,72,50
size,72,50
size,72,50
size,72,50
size,73,50
size,74,50
size,74,50
size,75,50
size,75,50
size,76,50
size,77,50
size,78,50
size,82,50
size,82,50
size,87,50
size,88,50
size,88,50
size,88,50
size,90,50
size,93,50
size,97,50
size,97,50
size,98,50
size,119,50
size,119,50
size,120,50
size,120,50
size,121,50
size,126,50
size,130,50
size,141,50
size,141,50
size,148,50
size,168,50
size,180,50
size,181,50
size,181,50
size,184,50
size,190,50
size,190,50
size,196,50
order,7,49
order,7,49
order,7,49
order,7,49
order,7,49
order,7,49
order,7,49
order,7,49
order,8,49
order,18,49
order,29,49
order,32,49
order,32,49
order,37,49
order,42,49
order,43,49
order,46,49
order,46,49
order,47,49
order,47,49
order,50,49
order,53,49
order,58,49
order,66,49
order,72,49
order,73,49
order,95,49
order,96,49
order,102,49
order,102,49
order,103,49
order,112,49
order,128,49
order,136,49
order,136,49
order,137,49
order,137,49
order,137,49
order,140,49
order,147,49
order,154,49
order,160,49
order,160,49
order,164,49
order,164,49
order,165,49
order,173,49
order,196,49
order,199,49
actually,20,48
actually,21,48
actually,21,48
actually,24,48
actually,29,48
actually,31,48
actually,31,48
actually,38,48
actually,38,48
actually,38,48
actually,46,48
actually,49,48
actually,50,48
actually,63,48
actually,66,48
actually,68,48
actually,70,48
actually,71,48
actually,71,48
actually,72,48
actually,73,48
actually,75,48
actually,76,48
actually,82,48
actually,84,48
actually,86,48
actually,87,48
actually,95,48
actually,109,48
actually,114,48
actually,114,48
actually,115,48
actually,116,48
actually,117,48
actually,125,48
actually,134,48
actually,139,48
actually,160,48
actually,160,48
actually,162,48
actually,165,48
actually,169,48
actually,179,48
actually,183,48
actually,189,48
actually,205,48
actually,206,48
actually,206,48
eye,31,48
eye,41,48
eye,42,48
eye,42,48
eye,42,48
eye,42,48
eye,42,48
eye,42,48
eye,42,48
eye,42,48
eye,43,48
eye,44,48
eye,44,48
eye,44,48
eye,44,48
eye,51,48
eye,62,48
eye,65,48
eye,72,48
eye,75,48
eye,76,48
eye,80,48
eye,80,48
eye,82,48
eye,84,48
eye,95,48
eye,98,48
eye,102,48
eye,104,48
eye,108,48
eye,113,48
eye,120,48
eye,121,48
eye,131,48
eye,137,48
eye,143,48
eye,144,48
eye,146,48
eye,146,48
eye,146,48
eye,146,48
eye,146,48
eye,146,48
eye,146,48
eye,149,48
eye,152,48
eye,186,48
eye,186,48
going,3,48
going,5,48
going,11,48
going,25,48
going,25,48
going,31,48
going,36,48
going,36,48
going,38,48
going,49,48
going,59,48
going,69,48
going,71,48
going,71,48
going,80,48
going,88,48
going,88,48
going,95,48
going,98,48
going,108,48
going,113,48
going,115,48
going,120,48
going,125,48
going,127,48
going,130,48
going,136,48
going,136,48
going,137,48
going,141,48
going,145,48
going,158,48
going,165,48
going,168,48
going,180,48
going,181,48
going,183,48
going,187,48
going,187,48
going,187,48
going,190,48
going,191,48
going,197,48
going,197,48
going,199,48
going,200,48
going,205,48
going,207,48
want,3,48
want,6,48
want,8,48
want,20,48
want,46,48
want,53,48
want,60,48
want,73,48
want,75,48
want,78,48
want,87,48
want,87,48
want,102,48
want,106,48
want,108,48
want,120,48
want,127,48
want,135,48
want,136,48
want,139,48
want,141,48
want,141,48
want,145,48
want,157,48
want,157,48
want,157,48
want,170,48
want,171,48
want,172,48
want,172,48
want,172,48
want,173,48
want,173,48
want,173,48
want,174,48
want,176,48
want,179,48
want,183,48
want,183,48
want,184,48
want,184,48
want,184,48
want,190,48
want,190,48
want,191,48
want,196,48
want,201,48
want,205,48
consider,4,47
consider,22,47
consider,27,47
consider,29,47
consider,31,47
consider,36,47
consider,36,47
consider,37,47
consider,37,47
consider,38,47
consider,39,47
consider,49,47
consider,53,47
consider,53,47
consider,55,47
consider,65,47
consider,68,47
consider,68,47
consider,70,47
consider,75,47
consider,83,47
consider,87,47
consider,91,47
consider,92,47
consider,94,47
consider,95,47
consider,98,47
consider,102,47
consider,103,47
consider,114,47
consider,115,47
consider,116,47
consider,117,47
consider,128,47
consider,134,47
consider,145,47
consider,153,47
consider,154,47
consider,160,47
consider,168,47
consider,170,47
consider,171,47
consider,179,47
consider,183,47
consider,183,47
consider,192,47
consider,193,47
mental,13,47
mental,15,47
mental,17,47
mental,20,47
mental,36,47
mental,36,47
mental,36,47
mental,36,47
mental,37,47
mental,38,47
mental,38,47
mental,39,47
mental,41,47
mental,41,47
mental,41,47
mental,42,47
mental,42,47
mental,42,47
mental,42,47
mental,42,47
mental,51,47
mental,54,47
mental,59,47
mental,59,47
mental,63,47
mental,64,47
mental,64,47
mental,76,47
mental,77,47
mental,84,47
mental,93,47
mental,94,47
mental,95,47
mental,116,47
mental,126,47
mental,128,47
mental,128,47
mental,128,47
mental,128,47
mental,129,47
mental,135,47
mental,135,47
mental,137,47
mental,200,47
mental,200,47
mental,200,47
mental,200,47
used,6,46
used,6,46
used,9,46
used,9,46
used,17,46
used,24,46
used,26,46
used,31,46
used,32,46
used,34,46
used,39,46
used,40,46
used,43,46
used,47,46
used,47,46
used,47,46
used,47,46
used,48,46
used,54,46
used,61,46
used,61,46
used,66,46
used,72,46
used,83,46
used,88,46
used,93,46
used,108,46
used,113,46
used,116,46
used,119,46
used,121,46
used,126,46
used,127,46
used,128,46
used,135,46
used,146,46
used,148,46
used,155,46
used,158,46
used,161,46
used,161,46
used,170,46
used,190,46
used,191,46
used,201,46
used,202,46
makes,3,45
makes,4,45
makes,6,45
makes,9,45
makes,14,45
makes,14,45
makes,19,45
makes,21,45
makes,24,45
makes,49,45
makes,53,45
makes,54,45
makes,62,45
makes,64,45
makes,76,45
makes,84,45
makes,90,45
makes,90,45
makes,92,45
makes,93,45
makes,93,45
makes,94,45
makes,94,45
makes,102,45
makes,108,45
makes,119,45
makes,133,45
makes,136,45
makes,138,45
makes,143,45
makes,143,45
makes,151,45
makes,153,45
makes,155,45
makes,155,45
makes,172,45
makes,172,45
makes,172,45
makes,172,45
makes,183,45
makes,183,45
makes,188,45
makes,189,45
makes,190,45
makes,202,45
points,31,45
points,44,45
points,55,45
points,58,45
points,60,45
points,62,45
points,70,45
points,71,45
points,71,45
points,71,45
points,72,45
points,73,45
points,75,45
points,75,45
points,75,45
points,75,45
points,75,45
points,75,45
points,75,45
points,86,45
points,91,45
points,101,45
points,101,45
points,102,45
points,102,45
points,102,45
points,105,45
points,108,45
points,109,45
points,113,45
points,116,45
points,128,45
points,128,45
points,128,45
points,146,45
points,152,45
points,155,45
points,165,45
points,176,45
points,177,45
points,178,45
points,179,45
points,179,45
points,179,45
points,206,45
understanding,6,45
understanding,9,45
understanding,10,45
understanding,15,45
understanding,19,45
understanding,19,45
understanding,27,45
understanding,28,45
understanding,37,45
understanding,37,45
understanding,38,45
understanding,39,45
understanding,39,45
understanding,41,45
understanding,42,45
understanding,43,45
understanding,47,45
understanding,55,45
understanding,67,45
understanding,91,45
understanding,113,45
understanding,113,45
understanding,121,45
understanding,131,45
understanding,132,45
understanding,154,45
understanding,158,45
understanding,160,45
understanding,164,45
understanding,168,45
understanding,169,45
understanding,170,45
understanding,170,45
understanding,173,45
understanding,174,45
understanding,183,45
understanding,184,45
understanding,184,45
understanding,188,45
understanding,189,45
understanding,191,45
understanding,193,45
understanding,199,45
understanding,202,45
understanding,206,45
cathedral,29,44
cathedral,176,44
cathedral,177,44
cathedral,177,44
cathedral,177,44
cathedral,178,44
cathedral,178,44
cathedral,179,44
cathedral,179,44
cathedral,179,44
cathedral,179,44
cathedral,180,44
cathedral,181,44
cathedral,181,44
cathedral,181,44
cathedral,181,44
cathedral,181,44
cathedral,181,44
cathedral,183,44
cathedral,183,44
cathedral,183,44
cathedral,188,44
cathedral,188,44
cathedral,188,44
cathedral,188,44
cathedral,189,44
cathedral,189,44
cathedral,192,44
cathedral,193,44
cathedral,193,44
cathedral,193,44
cathedral,193,44
cathedral,194,44
cathedral,194,44
cathedral,194,44
cathedral,194,44
cathedral,196,44
cathedral,196,44
cathedral,196,44
cathedral,196,44
cathedral,196,44
cathedral,196,44
cathedral,196,44
cathedral,196,44
chart,14,44
chart,14,44
chart,33,44
chart,38,44
chart,56,44
chart,62,44
chart,62,44
chart,62,44
chart,62,44
chart,64,44
chart,66,44
chart,70,44
chart,72,44
chart,73,44
chart,73,44
chart,73,44
chart,74,44
chart,74,44
chart,74,44
chart,75,44
chart,77,44
chart,77,44
chart,77,44
chart,77,44
chart,78,44
chart,91,44
chart,91,44
chart,120,44
chart,145,44
chart,145,44
chart,154,44
chart,184,44
chart,184,44
chart,189,44
chart,192,44
chart,192,44
chart,192,44
chart,192,44
chart,193,44
chart,193,44
chart,206,44
chart,206,44
chart,207,44
chart,207,44
colors,32,44
colors,41,44
colors,79,44
colors,79,44
colors,80,44
colors,82,44
colors,82,44
colors,82,44
colors,82,44
colors,82,44
colors,82,44
colors,82,44
colors,83,44
colors,83,44
colors,83,44
colors,83,44
colors,83,44
colors,83,44
colors,83,44
colors,84,44
colors,84,44
colors,84,44
colors,84,44
colors,84,44
colors,85,44
colors,85,44
colors,85,44
colors,85,44
colors,85,44
colors,86,44
colors,87,44
colors,87,44
colors,87,44
colors,87,44
colors,87,44
colors,87,44
colors,87,44
colors,87,44
colors,87,44
colors,87,44
colors,88,44
colors,88,44
colors,88,44
colors,148,44
metaphor,7,44
metaphor,36,44
metaphor,37,44
metaphor,39,44
metaphor,39,44
metaphor,39,44
metaphor,40,44
metaphor,40,44
metaphor,40,44
metaphor,40,44
metaphor,41,44
metaphor,43,44
metaphor,46,44
metaphor,46,44
metaphor,46,44
metaphor,46,44
metaphor,46,44
metaphor,46,44
metaphor,46,44
metaphor,47,44
metaphor,47,44
metaphor,48,44
metaphor,48,44
metaphor,48,44
metaphor,48,44
metaphor,49,44
metaphor,50,44
metaphor,50,44
metaphor,53,44
metaphor,53,44
metaphor,54,44
metaphor,55,44
metaphor,56,44
metaphor,56,44
metaphor,64,44
metaphor,69,44
metaphor,73,44
metaphor,73,44
metaphor,81,44
metaphor,104,44
metaphor,110,44
metaphor,145,44
metaphor,186,44
metaphor,193,44
past,4,44
past,10,44
past,11,44
past,14,44
past,17,44
past,22,44
past,24,44
past,40,44
past,50,44
past,51,44
past,51,44
past,51,44
past,51,44
past,51,44
past,52,44
past,52,44
past,52,44
past,53,44
past,54,44
past,54,44
past,54,44
past,55,44
past,56,44
past,56,44
past,56,44
past,63,44
past,69,44
past,71,44
past,112,44
past,112,44
past,112,44
past,112,44
past,112,44
past,116,44
past,121,44
past,133,44
past,138,44
past,138,44
past,154,44
past,191,44
past,199,44
past,202,44
past,202,44
past,202,44
feel,15,43
feel,15,43
feel,27,43
feel,28,43
feel,42,43
feel,68,43
feel,99,43
feel,99,43
feel,131,43
feel,132,43
feel,134,43
feel,134,43
feel,135,43
feel,141,43
feel,141,43
feel,141,43
feel,141,43
feel,142,43
feel,143,43
feel,151,43
feel,151,43
feel,152,43
feel,152,43
feel,153,43
feel,153,43
feel,154,43
feel,154,43
feel,155,43
feel,155,43
feel,155,43
feel,156,43
